username,text,date
leabwpanalo,"11:11 more wins, more orders from tiktok and shopee🫶✨",2023-03-30 03:12:04+00:00
DanRamo07555230,"@BrintonCallahan @M_Talz @Skybreakrgaming @scrowder If the gov't gets their way with the new TikTok bill, they migh… https://t.co/QvqN6yz4XU",2023-03-30 03:12:02+00:00
_lrs13_,"@cleangabi vou nesse negócio só pra passar ao som de ""best believe i still bejeweled when i walk in the room i can… https://t.co/9OhYsh7UIo",2023-03-30 03:12:02+00:00
MidwestWastoid,"i see something on twitter and go hm cool. i’ll see the same thing on tiktok, already saw that, but neat. then i’ll… https://t.co/bLdJSc92Tw",2023-03-30 03:12:02+00:00
lisvslife,the other night i had a dream that i got punched in the throat REALLY HARD. the whole dream i was like wowee what a… https://t.co/vKMu3M022l,2023-03-30 03:12:00+00:00
MrsMeganTheRed,"Be still my heart

Check out raewolfheart's video! #TikTok https://t.co/sAXQJG7DKt",2023-03-30 03:11:58+00:00
pls_cancel_me,"@Reuters Yeah, after reading what all the RESTRICT Act was supposed to include, I'm against this. Scrap it and just… https://t.co/f9aoDo0ig0",2023-03-30 03:11:58+00:00
cetuxs,"⌕ odile open order 囧

⚘ made by proses
⚘ all e-wallet &amp; qris
⚘ whatsapp : https://t.co/KNPiApoDoa

t. Jual need wtb… https://t.co/tfjU0tcDHe",2023-03-30 03:11:52+00:00
Teagy7,i just realised that the first day of njcon is on my 3 year anniversary of posting my first ever tiktok video 🥹😭,2023-03-30 03:11:52+00:00
hobiismyh0pe,I saw a black army on TikTok won a call with Jimin. Another win for us black army's. https://t.co/jPYXPAsiwR,2023-03-30 03:11:52+00:00
smoothsrcha,@MZ_inthemood @echristine129 @dreamofjiyoo Apparently Ah Shen (泰国啊神）is quite well known on tiktok with over 2.4m fo… https://t.co/cStppM1eMW,2023-03-30 03:11:52+00:00
HeWhoWaits82,"Why do they want to ban TikTok?

One video I uploaded to TikTok today has more engagement in 12 hours than 15 years… https://t.co/1ADe2c9pOB",2023-03-30 03:11:51+00:00
PatrickKosa16,Check out Rose Wilson's video! #TikTok https://t.co/KyxUF4ZQ8L,2023-03-30 03:11:51+00:00
JanettLepe,Check out Shirley Janett's video! #TikTok https://t.co/WOmSKVhUIf,2023-03-30 03:11:49+00:00
RonnieJacksonJ5,Check out Harry's video! #TikTok https://t.co/Z5fbEJlWQF,2023-03-30 03:11:48+00:00
BeezMistress,"Ahhhhh 😭😭😭

Check out EXO's video! #TikTok https://t.co/i0ZxciU2im",2023-03-30 03:11:45+00:00
Recipe4Groo,"@marsantihero @WhosDatPanda So you’re saying it’s because people DO care about LOONA… Okay.

Even with the boycott… https://t.co/rEjKhlgROf",2023-03-30 03:11:45+00:00
IngriPauline,@kenzietuff @OppenheimAviel @AHandyGingerGal I knew it! It would be really un-Keanu to have a tiktok channel,2023-03-30 03:11:45+00:00
madelineceee,Thank you @SenRandPaul for blocking the ban of @tiktok_us !!!,2023-03-30 03:11:44+00:00
TwanaMae,Check out Renee Bailey Holmes's video! #TikTok https://t.co/DQzNOnPHAH,2023-03-30 03:11:43+00:00
hashtagivy,i was actually so scared bc they have so many tiktok’s where they just laugh i started seeing things,2023-03-30 03:11:40+00:00
enstazu,i think i found the spotify tiktok update but guys...its kind of good.....,2023-03-30 03:11:39+00:00
biankybampark,"Hendery for Oxecure PH 💚

FB: https://t.co/VuujnELrc5
IG: https://t.co/AEt7ifg2MP 
TIKTOK: https://t.co/geGRPtgVop… https://t.co/I3qzd4HGgk",2023-03-30 03:11:38+00:00
4Dhope,"@fungworl @tiktok_us @cece_glo_in OK, when you turn it off to sleep it goes through your entire home network and er… https://t.co/EcZU0Fm2FK",2023-03-30 03:11:38+00:00
Zeusfromkc,Tell myself and others I really don’t have a type but if you go look at who I follow on TikTok then you’ll really know. Iykyk,2023-03-30 03:11:37+00:00
rabidrosier,"with every comment that says “remus lupin” under any tiktok of a brunette white boy wearing a sweater, a baby gets stuck on a glue trap.",2023-03-30 03:11:37+00:00
friendlysmilepi,@WendyLiebman I just watched your first TikTok😎,2023-03-30 03:11:36+00:00
keithk42,Check out Jo's video! #TikTok https://t.co/NUvQZYThX6,2023-03-30 03:11:35+00:00
WmMcnellis,"Read ""Republican Senator Rand Paul blocks bid to ban Chinese-owned TikTok"" on SmartNews: https://t.co/gtDKAlBgto #SmartNews",2023-03-30 03:11:34+00:00
MimilovesnaIa,Just redownloaded tiktok again and have been cracking up for ten minutes,2023-03-30 03:11:33+00:00
RonnyLloro,"@marcorubio @tiktok_us What about using that “law” to ban VPN, violate the 4th amendment?",2023-03-30 03:11:33+00:00
Mig_Dig,@theallinpod @balajis @tiktok_us Is there a version of the pod that just edits out whatever that science guy says ?… https://t.co/5ACT8tEiJ4,2023-03-30 03:11:32+00:00
bloodybillvaux,🔥#WWE2K23 #MyRise Intro Video🔥 NEW EPISODES available on YOUTUBE🔥 #wwe #wwe2k #wrestling #fyp #reels #shorts… https://t.co/WFqWvKxv5m,2023-03-30 03:11:31+00:00
J0NGNI,Check out EXO's video! #TikTok https://t.co/BZdu16OHzW,2023-03-30 03:11:31+00:00
BurnTheFed,@marcorubio @tiktok_us Would you rather let the CCP know stuff about you? Or would you rather let the government ha… https://t.co/uN04q6uif1,2023-03-30 03:11:31+00:00
Coutureluvtik,I’m 💀😭 my daughter and niece be doing TikTok videos and they be really funny.,2023-03-30 03:11:29+00:00
chi_rox_,There’s quite a few fitness accounts I liked following on tiktok but the people fucking yell into the phone when th… https://t.co/iTTdRpCwHo,2023-03-30 03:11:29+00:00
GoonGamer_,Check out Evan Crocker's video! #TikTok https://t.co/XPb9cU4WfG #GamingCommunity #Gamer #gamingclips #CallofDuty… https://t.co/UURz05uaRA,2023-03-30 03:11:27+00:00
ashlidanielle,I’m on auntie nae tiktok &amp; I can’t 🥰🥹 it’s so cute,2023-03-30 03:11:26+00:00
tatewolfz,"@Sailor_Madoka I remember seeing this a week ago on Tiktok and I felt an insane amount of rage LOL in my eyes, its… https://t.co/83sC67yAph",2023-03-30 03:11:25+00:00
smst_smtore,"SeLliNG 25.700 FoLlowERS insTagRAm accoUnt...

saLe seLl bUy BuyIng twItter TikTok YouTube preMium cHeap sEllIng Ac… https://t.co/Equ6Qqw36v",2023-03-30 03:11:25+00:00
Leelee89464565,@mamurf41 @_AnonHater_ Well maybe their “mom” should lay off social media and let her kids have actual lives. Does… https://t.co/IcZNuGRae5,2023-03-30 03:11:25+00:00
RLButtercup,If this is me 😭 #TikTok https://t.co/gmWCaFmnNF,2023-03-30 03:11:25+00:00
JinnahFans,"@OfficialDGISPR 
Kamal kertey ho sub he buzdil or chor hain dar to lagna ha
Check out Tahir Baloch's video! #TikTok https://t.co/ZNxDgocuXQ",2023-03-30 03:11:24+00:00
wittyharuto,"oh wait i never posted the dumb dumb edit on tiktok, one sec",2023-03-30 03:11:23+00:00
McCluskyMojee,@libsoftiktok And TikTok it’s not safe right?🤦🏻‍♀️,2023-03-30 03:11:22+00:00
NickDnaustin316,Check out Larissa Liveir's video! #TikTok https://t.co/w7s0rsFBP9,2023-03-30 03:11:21+00:00
IshaThorpe,"If someone is constantly recording our date for TikTok, I swear Imma leave bcuz what is that? https://t.co/YDO0Rno7Ou",2023-03-30 03:11:21+00:00
BurseShantez,"The bill they wanna use to do it might, but not banning TikTok in general. In any case, they never intended to, the… https://t.co/Y4W2K0E55T",2023-03-30 03:11:19+00:00
Bluegrassdeb57,Call Your Dog's Name When They're Right Next To You 🐶 TikTok Compilation https://t.co/cEzymT4u2d via @YouTube,2023-03-30 03:11:18+00:00
wilmonphobic,"@allmygh0sts he deleted most of his tiktok’s, changed his pfp to not him on insta IM SO UPSET I FUCKING HATE",2023-03-30 03:11:18+00:00
DaddyJim52,Check out Call me Dee's video! #TikTok https://t.co/6zygZSqby7,2023-03-30 03:11:18+00:00
bigweirdguy,I'm sure you've all heard by now that the Legislation to ban Tiktok is actually about spying on EVERYTHING internet… https://t.co/oNyo9dFTrB,2023-03-30 03:11:17+00:00
keiesei,"HUUUUUYYY ANUNAAAAAAAAA

Congrats @stellajero_ for winning the ""Male Tiktok Face of the Year"" award. https://t.co/akNgHFMGko",2023-03-30 03:11:12+00:00
TheKavernacle,New video! Remember that failed conservative dating app from like 6 months ago? It's still going and somehow gotten… https://t.co/azLnpdqZpX,2023-03-30 03:11:12+00:00
Dnipro_1,Check out IUICSanAntonio's video! #TikTok https://t.co/owDbqzlgw6,2023-03-30 03:11:11+00:00
QuantzPaulette,Check out LoudestCatapiller6.0's video! #TikTok https://t.co/PXUZb05eFt,2023-03-30 03:11:10+00:00
faeryunicorn12,Check out vocamonix's video! #TikTok https://t.co/SOZDajeqOS,2023-03-30 03:11:09+00:00
FLSpacePort,"@shdwstar @sexton_cecilia @DebraCartles I refuse mutual Connections, but I could see Tiktok sell info..",2023-03-30 03:11:08+00:00
chanbaekon,"MAY BAGO WITH BAEK OMG 

Check out EXO's video! #TikTok https://t.co/EkRrdq5Z9c",2023-03-30 03:11:08+00:00
urspidermark,exo i know u guys have a lot of tiktok drafts there,2023-03-30 03:11:08+00:00
JMooreHockey,@The_Ref43 I honestly knew the intro but didn’t know what song it was from until a tiktok had it yesterday and now… https://t.co/EBCReNxlUv,2023-03-30 03:11:07+00:00
WVNS59News,"Earlier this month, the Biden administration threatened to ban the app in the U.S. if #ByteDance did not sell… https://t.co/ME85WLsCsj",2023-03-30 03:11:06+00:00
szphist,hoovers tiktok live is so funnt im pissing,2023-03-30 03:11:05+00:00
rb_kjikms,"This is a cool #RoverChallenge tiktok!! The drums add flavour to the song!!

Check out kaypop's video! #TikTok https://t.co/6ErJ66yyKQ",2023-03-30 03:11:04+00:00
BLUECLOUD0_,Tiktok really hyped me up making me think I’m a chef … i almost burned the house for some san sebastian cheesecake 🧍🏻‍♀️,2023-03-30 03:11:02+00:00
BigDaddyXXI,Will be making a TikTok just for him https://t.co/jQCIffRejk,2023-03-30 03:11:02+00:00
BTE_Marketing,"Follow us for more from BTE Marketing! Follow on TikTok, Facebook and Instagram for access to all content! 🧑‍💻… https://t.co/IsVr9yagVW",2023-03-30 03:11:00+00:00
WincsClub,@NicoNic38688037 @ISHINSKIN @yamiesky92 @davidlicauco FREE FILAY PHOTOCARDS plus Ishin Soap for Bundle Sets at Winc… https://t.co/QGQDrl3Mn6,2023-03-30 03:11:00+00:00
The_Witty_Dad,@DahmnSon1 Can you help bring some awareness to this TikTok ban bill?… Before we attack each other in the crypto co… https://t.co/4fUGh4gX8Z,2023-03-30 03:10:58+00:00
humanoid607,listening to midwest emo with tiktok slime videos playing and scrolling on twitter looking at more slime videos,2023-03-30 03:10:58+00:00
Stuckuppreee,I love a mf that love to eat cause i love making shit i see on tiktok😂😂💯,2023-03-30 03:10:57+00:00
CubanBeans,Yeahmadtv gotta be the best tiktok account rn,2023-03-30 03:10:57+00:00
lexisthebestt,Girls will really be on TikTok talking bout some “grwm to break up with my boyfriend” like huh?😭,2023-03-30 03:10:56+00:00
beliyukdiaku,"Views reels
1.000 V=3.000
2.000 V=5.000
5.000 V=12.000
10.000 V=20.000

T.igtv reels likes views ig tiktok followers",2023-03-30 03:10:56+00:00
Napziie,@KaleiRenay I thought everyone had balls like me. Including women. TV has done worse than TikTok ever will to a gen… https://t.co/FIrt2m9XnM,2023-03-30 03:10:55+00:00
kimpikad_,Check out EXO's video! #TikTok https://t.co/N9qGRsn9CX,2023-03-30 03:10:52+00:00
NPwcorgi2000,"@EpochTimes @HawleyMO @RandPaul Yes, Do something regarding TiKTok, but leave VPN's alone.",2023-03-30 03:10:51+00:00
PJMurraySr,Nobody's ready for this conversation 🇺🇸🫡 #TikTok https://t.co/mJhupmUne4,2023-03-30 03:10:50+00:00
machote420,Me back in 2020 when i would constantly delete and redownload tiktok https://t.co/xKHBHEbcAh,2023-03-30 03:10:50+00:00
EldredgeMi6063,Don't miss out. https://t.co/DP9DbOUR4y,2023-03-30 03:10:50+00:00
WincsClub,"@yamiesky92 @ISHINSKIN @davidlicauco FREE FILAY PHOTOCARDS plus Ishin Soap for Bundle Sets at WincsClub ☺️
Shopee:… https://t.co/aNvSAKNl9J",2023-03-30 03:10:49+00:00
Nohatejustthet1,Check out Peka's video! #TikTok https://t.co/uhovWS7X43,2023-03-30 03:10:46+00:00
defnotDawson,They don’t have to ban tiktok but please ban that one voice filter people have been using for 6 months straight,2023-03-30 03:10:46+00:00
bajablastrry,"Need to talk about the effect this had on me 

https://t.co/NmGKDcVxlM",2023-03-30 03:10:44+00:00
NLowe90,#republic not a #Democracy https://t.co/RjfDA4xvbC,2023-03-30 03:10:42+00:00
puffyszn,@ThunderFocus If I see any damn TikTok’s from any of these players in the next 7 games I’m gonna lose my shit,2023-03-30 03:10:40+00:00
JanettLepe,Check out Shirley Janett's video! #TikTok https://t.co/dNzN8aWHB3,2023-03-30 03:10:39+00:00
Jhmorpheus,Check out 🔥🔥✨Haus of Petty✨🔥🔥's video! #TikTok https://t.co/LVDwgVgyjp,2023-03-30 03:10:35+00:00
expsychicspy,a tiktok ban would probably be a net benefit to american society but not at the expense of the government having al… https://t.co/0fPTLhGvYZ,2023-03-30 03:10:35+00:00
girolamo5151,Check out Col. Pam for Attorney General's video! #TikTok https://t.co/RINVf2SxFF Republicans are the party of hate even in the churches,2023-03-30 03:10:33+00:00
CalculatinGeniu,"I need to come out and say that I stand firmly against the ""Ban Tiktok"" bill. The privacy violations here can't be… https://t.co/htAt60NRZq",2023-03-30 03:10:33+00:00
EarthsAngellll,It’s crazy when searching things on Tiktok I had to add black girl after it😂,2023-03-30 03:10:31+00:00
basementdoggie,"@urbunnyvictim sadly no, but everytime the sound comes up on tiktok i have to stop what i’m doing n to the little h… https://t.co/owvMIcVUMH",2023-03-30 03:10:30+00:00
OR_YEOL,Check out EXO's video! #TikTok https://t.co/GogRqpe2jV https://t.co/SqgG1wBhRV,2023-03-30 03:10:28+00:00
biggirlenergy_,TikTok is a toxic app. One second you’re laughing next one you’re crying your eyes out .,2023-03-30 03:10:26+00:00
trainerjaredtv,I just saw my first Alix Earle TikTok and I get it,2023-03-30 03:10:26+00:00
gatitasmomma,Check out Jason Daniel Farhang's video! #TikTok https://t.co/6ZgPEQV8Jo,2023-03-30 03:10:22+00:00
KevinWimberly11,@libsoftiktok @FBI Get that bullshit noise out of here. Go back to TikTok.,2023-03-30 03:10:21+00:00
ShardaeMTaylor,Don't miss out. https://t.co/VX4FtYQ6dV,2023-03-30 03:10:19+00:00
denahsyde,For some reason I believe tiktok is somehow involved in the demise of humanity,2023-03-30 03:10:18+00:00
Jhmorpheus,Check out 📺The News Girl 📰's video! #TikTok https://t.co/9SQV5ozKCk,2023-03-30 03:10:18+00:00
GIZGUIDEPH,"The vivo V27e is now available in the brand's offline stores including Lazada, Shopee and TikTok

#GIZGUIDEPH… https://t.co/HkyLVAeoMs",2023-03-30 03:10:17+00:00
shaanahmead,@tiktokIDN hi to all team members please verified my tiktok account my username is @shaanahmaed,2023-03-30 03:10:14+00:00
Azurelionstits,@ClownCow_Art She did other stuff too I think and she somehow keeps trying to come back to tiktok 😭😭 especially after that,2023-03-30 03:10:14+00:00
Nohatejustthet1,Check out Aimee 🦋🔮⭐🎤's video! #TikTok https://t.co/DSmaxUrovP,2023-03-30 03:10:14+00:00
LufaWoldemariam,Check out The eagle eye's video! #TikTok https://t.co/LtZEMPPDOa,2023-03-30 03:10:14+00:00
WolfBitchBaby,i just scrolled tiktok for like an hour and the second i closed it the town inside me started playing from my spotify,2023-03-30 03:10:14+00:00
bozziesmith,Check out Kimbo's video! #TikTok https://t.co/c3kIPx2XQ4,2023-03-30 03:10:13+00:00
david_arditi,"I wouldn't normally throw this much shade, but The Conversation is problematic. Their articles on this issue all cr… https://t.co/zY8XwRQORL",2023-03-30 03:10:11+00:00
IcarusBath,I NEED to find that one tiktok where its like this but the womans in bed and when the camera turns the man is ascen… https://t.co/dZshRURCMQ,2023-03-30 03:10:09+00:00
1776PatriotBtch,@BritMartinez @realJacobAirey It’s a viral tiktok trend. He’s jumped into everybody sights and is trending because of The Last of Us,2023-03-30 03:10:09+00:00
gguunnkk,tiktok ruined everyone's attention spans,2023-03-30 03:10:07+00:00
SDLee44370362,Our representatives think we’re so stupid they actually named the TikTok bill the RESTRICT Act.,2023-03-30 03:10:07+00:00
emmmmychan,@wettmilkk Istg I am tech dumb. I didn't know you could post stories on tiktok lmaooooo thank you for the advice Elena!! ❤❤❤,2023-03-30 03:10:06+00:00
tharealthiccnic,Check out Jack Mac's video! #TikTok https://t.co/obbq8AAm7M,2023-03-30 03:10:05+00:00
OVOZak,This why African parents need to stay off them WhatsApp/Facebook news chat’s because why my dad just call me and tell me to delete tiktok😭😭😭,2023-03-30 03:10:05+00:00
HNTweets,TikTok Ban Bill Is Patriot Act 2.0 Trojan Horse: https://t.co/fgfZu5IRKn Comments: https://t.co/fmBpMA4mD9,2023-03-30 03:10:03+00:00
yslarchivr,i love tiktok i watch avatar and my whole fyp is full of edits i love LIFE,2023-03-30 03:10:02+00:00
robanspach,"Got TikTok Banned? You need to follow these 3 things: (1) don’t panic, (2) file an appeal and (3) backup your vidoe… https://t.co/YTSkeLUfI8",2023-03-30 03:10:02+00:00
IkeWingate,A disturbing trend in recent shootings and the proposed “TikTok” law is a Trojan Horse of secret unchecked authorit… https://t.co/CHKYKUABOo,2023-03-30 03:10:02+00:00
1matrixweaver1,@profoundlyyyy @ylecun there was a tiktok with a million views calling a movement to uninstall meta apps (obv don't… https://t.co/glXVdR8aYW,2023-03-30 03:10:01+00:00
ShannonDashney,Check out Darlene D's video! #TikTok https://t.co/ztqUpfZnQv,2023-03-30 03:10:01+00:00
shaanahmead,@tiktok_vnm hi to all team members please verified my tiktok account my username is @shaanahmaed,2023-03-30 03:10:00+00:00
